xo,xa,xb,lon,lat,roll,Psc,Psn,Pbc,Pbn,Rsc,Rsn,Rbc,Rbn,crls,crlb,e1,sh,h0,h1,Q1
499.0,0.0,999.0,-60.332905519738674,77.8693321794801,-0.003377919228968531,-91.33155506479106,-93.4011976157101,-155.38181976578102,-156.7877767019659,-20.785688703537044,-14.090018283609977,-0.42960295287185973,14.38278914653473,0.9585697599365364,0.9900636772057535,1.5750972730240678,0.0799446554666667,474.9614812988517,1768.705829865134,-35.37411659730268
749.0,250.0,1249.0,-60.33364070946725,77.868475593143,-0.006523511647181725,-91.57692218594735,-92.44874457858825,-156.19245136071567,-156.09220177330891,-21.036362475784443,-13.145525223124764,-1.0984046890819588,15.233325029447489,0.8951162634254424,0.9561352491403998,1.5854343194144003,0.08763164156923083,474.6713918333169,1771.5599223443533,-35.431198446887066
999.0,500.0,1499.0,-60.33437595269853,77.8676190221951,-0.009432085715936477,-91.82700195095225,-92.89017618846877,-156.55372987752477,-156.62873719215295,-21.287540573498834,-13.588604332069538,-1.3894917614376088,14.74751033669598,0.8757443948924214,0.9915148674716949,1.5583099788524244,0.086094244348718,474.6113733232052,1773.5516069583302,-35.4710321391666
1249.0,750.0,1749.0,-60.3351105900667,77.86676245288211,-0.011799019063003213,-91.1681602711223,-93.169089282783,-159.19906496671481,-155.7438485229216,-20.615345270930913,-13.847486992276817,-3.955345833825432,15.761597375391233,0.9677017849887666,0.9433728795418186,1.589460648665754,0.0799446554666667,475.34159852954355,1775.1528202587606,-35.50305640517521
1499.0,1000.0,1999.0,-60.335844081606176,77.86590586927394,-0.013267287084245901,-91.34308984912876,-93.32124276717275,-158.4072746347386,-156.58398392937227,-20.78497567766378,-13.991691719756187,-3.1167850939813144,14.95392112576984,0.9452070277274635,0.9880200217506171,1.5751565263096248,0.0799446554666667,475.6316879950777,1776.3579439532941,-35.52715887906588
1749.0,1250.0,2249.0,-60.33657608915898,77.86504926142986,-0.0134866472546719,-90.80942597103538,-93.79342501198252,-158.65306076521566,-157.7178934129993,-20.251859839802698,-14.464696024914392,-3.347565313289829,13.859085642366132,0.9923216958666056,0.9769525474115488,1.5971480830621323,0.07379506658461539,475.6016787400205,1776.6669500288017,-35.533339000576035
1999.0,1500.0,2499.0,-60.33730655008018,77.86419262681319,-0.012488716335552173,-90.4496722387195,-92.48512049739062,-156.18737157587105,-159.02305582588812,-19.89027944116997,-13.153651510847231,-0.8030666017072945,12.653680652871069,0.9444913306441991,0.8882020494904216,1.6555756934243802,0.0799446554666667,475.70170959020203,1777.5405944786655,-35.55081188957331
2249.0,1750.0,2749.0,-60.33803563766005,77.8633359673786,-0.010617272605855772,-91.04971235540742,-92.06681399900855,-157.33726390597846,-160.69821011500852,-20.498359764688153,-12.747405322710566,-1.9101254480941863,10.981112902388244,0.9311005641945418,0.9823332664439146,1.6261133925524438,0.086094244348718,475.2615738493916,1778.6558254966587,-35.57311650993317
2499.0,2000.0,2999.0,-60.33876366217766,77.86247928728112,-0.0085387344074661,-89.46733756547762,-90.64070091430327,-158.01715822058392,-160.77992071082215,-18.919550629714735,-11.326640720439862,-2.4482338079351798,11.162750766529419,0.7003556154598228,0.9742334329925432,1.784618016288372,0.08455684712820517,475.0665136915296,1779.874994921867,-35.59749989843734
2749.0,2250.0,3249.0,-60.33949102902484,77.86162254558981,-0.006864871796847727,-91.0835097236253,-94.23437838314885,-157.79403086338766,-160.77673331318746,-20.528136099175725,-14.908938156255399,-2.2710901676555557,10.984848205465465,0.9589846316286967,0.9962472765874755,1.5683371198631744,0.07225766936410256,475.48164171979386,1781.9959002582552,-35.63991800516511
