Latitude,Longitude,Start_Depth,Stop_Depth,Midpoint_Depth,Density,Error,Method,Citation
77.25429,-49.23077,0.01809,0.01822,0.018155,0.3552,-9999,10,25
77.25429,-49.23077,0.01822,0.01835,0.018285,0.3544,-9999,10,25
77.25429,-49.23077,0.01835,0.01847,0.01841,0.3546,-9999,10,25
77.25429,-49.23077,0.01847,0.0186,0.018535,0.3548,-9999,10,25
77.25429,-49.23077,0.0186,0.01873,0.018665,0.3545,-9999,10,25
77.25429,-49.23077,0.01873,0.01886,0.018795,0.354,-9999,10,25
77.25429,-49.23077,0.01886,0.01898,0.01892,0.3543,-9999,10,25
77.25429,-49.23077,0.01898,0.01911,0.019045,0.3539,-9999,10,25
77.25429,-49.23077,0.01911,0.01924,0.019175,0.3533,-9999,10,25
77.25429,-49.23077,0.01924,0.01937,0.019305,0.3524,-9999,10,25
77.25429,-49.23077,0.01937,0.01949,0.01943,0.3517,-9999,10,25
77.25429,-49.23077,0.01949,0.01962,0.019555,0.3523,-9999,10,25
77.25429,-49.23077,0.01962,0.01975,0.019685,0.3529,-9999,10,25
77.25429,-49.23077,0.01975,0.01988,0.019815,0.3524,-9999,10,25
77.25429,-49.23077,0.01988,0.02,0.01994,0.3532,-9999,10,25
77.25429,-49.23077,0.02,0.02013,0.020065,0.3523,-9999,10,25
77.25429,-49.23077,0.02013,0.02026,0.020195,0.3521,-9999,10,25
77.25429,-49.23077,0.02026,0.02038,0.02032,0.3526,-9999,10,25
77.25429,-49.23077,0.02038,0.02051,0.020445,0.3527,-9999,10,25
77.25429,-49.23077,0.02051,0.02064,0.020575,0.3527,-9999,10,25
77.25429,-49.23077,0.02064,0.02077,0.020705,0.3516,-9999,10,25
77.25429,-49.23077,0.02077,0.02089,0.02083,0.3511,-9999,10,25
77.25429,-49.23077,0.02089,0.02102,0.020955,0.3517,-9999,10,25
77.25429,-49.23077,0.02102,0.02115,0.021085,0.351,-9999,10,25
77.25429,-49.23077,0.02115,0.02128,0.021215,0.3507,-9999,10,25
77.25429,-49.23077,0.02128,0.0214,0.02134,0.3508,-9999,10,25
77.25429,-49.23077,0.0214,0.02153,0.021465,0.3509,-9999,10,25
77.25429,-49.23077,0.02153,0.02166,0.021595,0.3508,-9999,10,25
77.25429,-49.23077,0.02166,0.02179,0.021725,0.3521,-9999,10,25
77.25429,-49.23077,0.02179,0.02191,0.02185,0.3518,-9999,10,25
77.25429,-49.23077,0.02191,0.02204,0.021975,0.3539,-9999,10,25
77.25429,-49.23077,0.02204,0.02217,0.022105,0.3539,-9999,10,25
77.25429,-49.23077,0.02217,0.0223,0.022235,0.3543,-9999,10,25
77.25429,-49.23077,0.0223,0.02242,0.02236,0.3545,-9999,10,25
77.25429,-49.23077,0.02242,0.02255,0.022485,0.3551,-9999,10,25
77.25429,-49.23077,0.02255,0.02268,0.022615,0.3553,-9999,10,25
77.25429,-49.23077,0.02268,0.02281,0.022745,0.3535,-9999,10,25
77.25429,-49.23077,0.02281,0.02293,0.02287,0.3539,-9999,10,25
77.25429,-49.23077,0.02293,0.02306,0.022995,0.3548,-9999,10,25
77.25429,-49.23077,0.02306,0.02319,0.023125,0.3544,-9999,10,25
77.25429,-49.23077,0.02319,0.02332,0.023255,0.3547,-9999,10,25
77.25429,-49.23077,0.02332,0.02344,0.02338,0.3554,-9999,10,25
77.25429,-49.23077,0.02344,0.02357,0.023505,0.3543,-9999,10,25
77.25429,-49.23077,0.02357,0.0237,0.023635,0.3544,-9999,10,25
77.25429,-49.23077,0.0237,0.02382,0.02376,0.3534,-9999,10,25
77.25429,-49.23077,0.02382,0.02395,0.023885,0.3517,-9999,10,25
77.25429,-49.23077,0.02395,0.02408,0.024015,0.3512,-9999,10,25
77.25429,-49.23077,0.02408,0.02421,0.024145,0.35,-9999,10,25
77.25429,-49.23077,0.02421,0.02433,0.02427,0.3486,-9999,10,25
77.25429,-49.23077,0.02433,0.02446,0.024395,0.3486,-9999,10,25
77.25429,-49.23077,0.02446,0.02459,0.024525,0.3476,-9999,10,25
77.25429,-49.23077,0.02459,0.02472,0.024655,0.3476,-9999,10,25
77.25429,-49.23077,0.02472,0.02484,0.02478,0.3465,-9999,10,25
77.25429,-49.23077,0.02484,0.02497,0.024905,0.3467,-9999,10,25
77.25429,-49.23077,0.02497,0.0251,0.025035,0.346,-9999,10,25
77.25429,-49.23077,0.0251,0.02523,0.025165,0.3455,-9999,10,25
77.25429,-49.23077,0.02523,0.02535,0.02529,0.3448,-9999,10,25
77.25429,-49.23077,0.02535,0.02548,0.025415,0.3442,-9999,10,25
77.25429,-49.23077,0.02548,0.02561,0.025545,0.3436,-9999,10,25
77.25429,-49.23077,0.02561,0.02574,0.025675,0.3417,-9999,10,25
77.25429,-49.23077,0.02574,0.02586,0.0258,0.3414,-9999,10,25
77.25429,-49.23077,0.02586,0.02599,0.025925,0.3404,-9999,10,25
77.25429,-49.23077,0.02599,0.02612,0.026055,0.3413,-9999,10,25
77.25429,-49.23077,0.02612,0.02624,0.02618,0.3411,-9999,10,25
77.25429,-49.23077,0.02624,0.02637,0.026305,0.3425,-9999,10,25
77.25429,-49.23077,0.02637,0.0265,0.026435,0.3413,-9999,10,25
77.25429,-49.23077,0.0265,0.02663,0.026565,0.3416,-9999,10,25
77.25429,-49.23077,0.02663,0.02676,0.026695,0.3423,-9999,10,25
77.25429,-49.23077,0.02676,0.02688,0.02682,0.343,-9999,10,25
77.25429,-49.23077,0.02688,0.02701,0.026945,0.3427,-9999,10,25
77.25429,-49.23077,0.02701,0.02714,0.027075,0.3425,-9999,10,25
77.25429,-49.23077,0.02714,0.02726,0.0272,0.3432,-9999,10,25
77.25429,-49.23077,0.02726,0.02739,0.027325,0.3439,-9999,10,25
77.25429,-49.23077,0.02739,0.02752,0.027455,0.3442,-9999,10,25
77.25429,-49.23077,0.02752,0.02765,0.027585,0.3446,-9999,10,25
77.25429,-49.23077,0.02765,0.02777,0.02771,0.3453,-9999,10,25
77.25429,-49.23077,0.02777,0.0279,0.027835,0.3448,-9999,10,25
77.25429,-49.23077,0.0279,0.02803,0.027965,0.3444,-9999,10,25
77.25429,-49.23077,0.02803,0.02816,0.028095,0.3427,-9999,10,25
77.25429,-49.23077,0.02816,0.02828,0.02822,0.3413,-9999,10,25
77.25429,-49.23077,0.02828,0.02841,0.028345,0.339,-9999,10,25
77.25429,-49.23077,0.02841,0.02854,0.028475,0.336,-9999,10,25
77.25429,-49.23077,0.02854,0.02867,0.028605,0.3351,-9999,10,25
77.25429,-49.23077,0.02867,0.02879,0.02873,0.3326,-9999,10,25
77.25429,-49.23077,0.02879,0.02892,0.028855,0.3254,-9999,10,25
77.25429,-49.23077,0.02892,0.02905,0.028985,0.3244,-9999,10,25
77.25429,-49.23077,0.02905,0.02918,0.029115,0.3235,-9999,10,25
77.25429,-49.23077,0.02918,0.0293,0.02924,0.3222,-9999,10,25
77.25429,-49.23077,0.0293,0.02943,0.029365,0.3217,-9999,10,25
77.25429,-49.23077,0.02943,0.02956,0.029495,0.3206,-9999,10,25
77.25429,-49.23077,0.02956,0.02968,0.02962,0.3213,-9999,10,25
77.25429,-49.23077,0.02968,0.02981,0.029745,0.322,-9999,10,25
77.25429,-49.23077,0.02981,0.02994,0.029875,0.3223,-9999,10,25
77.25429,-49.23077,0.02994,0.03007,0.030005,0.3236,-9999,10,25
77.25429,-49.23077,0.03007,0.0302,0.030135,0.3248,-9999,10,25
77.25429,-49.23077,0.0302,0.03032,0.03026,0.324,-9999,10,25
77.25429,-49.23077,0.03032,0.03045,0.030385,0.3226,-9999,10,25
77.25429,-49.23077,0.03045,0.03058,0.030515,0.323,-9999,10,25
77.25429,-49.23077,0.03058,0.0307,0.03064,0.3229,-9999,10,25
77.25429,-49.23077,0.0307,0.03083,0.030765,0.3226,-9999,10,25
77.25429,-49.23077,0.03083,0.03096,0.030895,0.3225,-9999,10,25
77.25429,-49.23077,0.03096,0.03109,0.031025,0.3208,-9999,10,25
77.25429,-49.23077,0.03109,0.03121,0.03115,0.3216,-9999,10,25
77.25429,-49.23077,0.03121,0.03134,0.031275,0.3222,-9999,10,25
77.25429,-49.23077,0.03134,0.03147,0.031405,0.3231,-9999,10,25
77.25429,-49.23077,0.03147,0.0316,0.031535,0.324,-9999,10,25
77.25429,-49.23077,0.0316,0.03172,0.03166,0.3243,-9999,10,25
77.25429,-49.23077,0.03172,0.03185,0.031785,0.3257,-9999,10,25
77.25429,-49.23077,0.03185,0.03198,0.031915,0.3254,-9999,10,25
77.25429,-49.23077,0.03198,0.03211,0.032045,0.325,-9999,10,25
77.25429,-49.23077,0.03211,0.03223,0.03217,0.3232,-9999,10,25
77.25429,-49.23077,0.03223,0.03236,0.032295,0.3212,-9999,10,25
77.25429,-49.23077,0.03236,0.03249,0.032425,0.3202,-9999,10,25
77.25429,-49.23077,0.03249,0.03262,0.032555,0.32,-9999,10,25
77.25429,-49.23077,0.03262,0.03274,0.03268,0.3172,-9999,10,25
77.25429,-49.23077,0.03274,0.03287,0.032805,0.3179,-9999,10,25
77.25429,-49.23077,0.03287,0.033,0.032935,0.3171,-9999,10,25
77.25429,-49.23077,0.033,0.03312,0.03306,0.3174,-9999,10,25
77.25429,-49.23077,0.03312,0.03325,0.033185,0.3171,-9999,10,25
77.25429,-49.23077,0.03325,0.03338,0.033315,0.3177,-9999,10,25
77.25429,-49.23077,0.03338,0.03351,0.033445,0.3176,-9999,10,25
77.25429,-49.23077,0.03351,0.03364,0.033575,0.3184,-9999,10,25
77.25429,-49.23077,0.03364,0.03376,0.0337,0.3188,-9999,10,25
77.25429,-49.23077,0.03376,0.03389,0.033825,0.3185,-9999,10,25
77.25429,-49.23077,0.03389,0.03402,0.033955,0.3183,-9999,10,25
77.25429,-49.23077,0.03402,0.03414,0.03408,0.3185,-9999,10,25
77.25429,-49.23077,0.03414,0.03427,0.034205,0.316,-9999,10,25
77.25429,-49.23077,0.03427,0.0344,0.034335,0.3159,-9999,10,25
77.25429,-49.23077,0.0344,0.03453,0.034465,0.3153,-9999,10,25
77.25429,-49.23077,0.03453,0.03465,0.03459,0.3134,-9999,10,25
77.25429,-49.23077,0.03465,0.03478,0.034715,0.3136,-9999,10,25
77.25429,-49.23077,0.03478,0.03491,0.034845,0.3128,-9999,10,25
77.25429,-49.23077,0.03491,0.03504,0.034975,0.311,-9999,10,25
77.25429,-49.23077,0.03504,0.03516,0.0351,0.3108,-9999,10,25
77.25429,-49.23077,0.03516,0.03529,0.035225,0.3092,-9999,10,25
77.25429,-49.23077,0.03529,0.03542,0.035355,0.3093,-9999,10,25
77.25429,-49.23077,0.03542,0.03555,0.035485,0.3084,-9999,10,25
77.25429,-49.23077,0.03555,0.03567,0.03561,0.3077,-9999,10,25
77.25429,-49.23077,0.03567,0.0358,0.035735,0.3051,-9999,10,25
77.25429,-49.23077,0.0358,0.03593,0.035865,0.304,-9999,10,25
77.25429,-49.23077,0.03593,0.03606,0.035995,0.3029,-9999,10,25
77.25429,-49.23077,0.03606,0.03618,0.03612,0.3007,-9999,10,25
77.25429,-49.23077,0.03618,0.03631,0.036245,0.2995,-9999,10,25
77.25429,-49.23077,0.03631,0.03644,0.036375,0.2982,-9999,10,25
77.25429,-49.23077,0.03644,0.03656,0.0365,0.2974,-9999,10,25
77.25429,-49.23077,0.03656,0.03669,0.036625,0.2964,-9999,10,25
77.25429,-49.23077,0.03669,0.03682,0.036755,0.2962,-9999,10,25
77.25429,-49.23077,0.03682,0.03695,0.036885,0.2945,-9999,10,25
77.25429,-49.23077,0.03695,0.03708,0.037015,0.2942,-9999,10,25
77.25429,-49.23077,0.03708,0.0372,0.03714,0.2931,-9999,10,25
77.25429,-49.23077,0.0372,0.03733,0.037265,0.2928,-9999,10,25
77.25429,-49.23077,0.03733,0.03746,0.037395,0.2905,-9999,10,25
77.25429,-49.23077,0.03746,0.03758,0.03752,0.2893,-9999,10,25
77.25429,-49.23077,0.03758,0.03771,0.037645,0.2865,-9999,10,25
77.25429,-49.23077,0.03771,0.03784,0.037775,0.2856,-9999,10,25
77.25429,-49.23077,0.03784,0.03797,0.037905,0.2834,-9999,10,25
77.25429,-49.23077,0.03797,0.03809,0.03803,0.2819,-9999,10,25
77.25429,-49.23077,0.03809,0.03822,0.038155,0.2816,-9999,10,25
77.25429,-49.23077,0.03822,0.03835,0.038285,0.2801,-9999,10,25
77.25429,-49.23077,0.03835,0.03848,0.038415,0.2785,-9999,10,25
77.25429,-49.23077,0.03848,0.0386,0.03854,0.2784,-9999,10,25
77.25429,-49.23077,0.0386,0.03873,0.038665,0.2763,-9999,10,25
77.25429,-49.23077,0.03873,0.03886,0.038795,0.274,-9999,10,25
77.25429,-49.23077,0.03886,0.03899,0.038925,0.2736,-9999,10,25
77.25429,-49.23077,0.03899,0.03911,0.03905,0.2731,-9999,10,25
77.25429,-49.23077,0.03911,0.03924,0.039175,0.2728,-9999,10,25
77.25429,-49.23077,0.03924,0.03937,0.039305,0.274,-9999,10,25
77.25429,-49.23077,0.03937,0.0395,0.039435,0.2731,-9999,10,25
77.25429,-49.23077,0.0395,0.03962,0.03956,0.2699,-9999,10,25
77.25429,-49.23077,0.03962,0.03975,0.039685,0.2697,-9999,10,25
77.25429,-49.23077,0.03975,0.03988,0.039815,0.2707,-9999,10,25
77.25429,-49.23077,0.03988,0.04,0.03994,0.2706,-9999,10,25
77.25429,-49.23077,0.04,0.04013,0.040065,0.2711,-9999,10,25
77.25429,-49.23077,0.04013,0.04026,0.040195,0.2714,-9999,10,25
77.25429,-49.23077,0.04026,0.04039,0.040325,0.2745,-9999,10,25
77.25429,-49.23077,0.04039,0.04052,0.040455,0.2773,-9999,10,25
77.25429,-49.23077,0.04052,0.04064,0.04058,0.2792,-9999,10,25
77.25429,-49.23077,0.04064,0.04077,0.040705,0.2806,-9999,10,25
77.25429,-49.23077,0.04077,0.0409,0.040835,0.2843,-9999,10,25
77.25429,-49.23077,0.0409,0.04102,0.04096,0.2854,-9999,10,25
77.25429,-49.23077,0.04102,0.04115,0.041085,0.2927,-9999,10,25
77.25429,-49.23077,0.04115,0.04128,0.041215,0.2973,-9999,10,25
77.25429,-49.23077,0.04128,0.04141,0.041345,0.3005,-9999,10,25
77.25429,-49.23077,0.04141,0.04153,0.04147,0.3037,-9999,10,25
77.25429,-49.23077,0.04153,0.04166,0.041595,0.307,-9999,10,25
77.25429,-49.23077,0.04166,0.04179,0.041725,0.3119,-9999,10,25
77.25429,-49.23077,0.04179,0.04192,0.041855,0.3208,-9999,10,25
77.25429,-49.23077,0.04192,0.04204,0.04198,0.3248,-9999,10,25
77.25429,-49.23077,0.04204,0.04217,0.042105,0.3298,-9999,10,25
77.25429,-49.23077,0.04217,0.0423,0.042235,0.3343,-9999,10,25
77.25429,-49.23077,0.0423,0.04243,0.042365,0.339,-9999,10,25
77.25429,-49.23077,0.04243,0.04255,0.04249,0.3443,-9999,10,25
77.25429,-49.23077,0.04255,0.04268,0.042615,0.3519,-9999,10,25
77.25429,-49.23077,0.04268,0.04281,0.042745,0.3558,-9999,10,25
77.25429,-49.23077,0.04281,0.04294,0.042875,0.3595,-9999,10,25
77.25429,-49.23077,0.04294,0.04306,0.043,0.3621,-9999,10,25
77.25429,-49.23077,0.04306,0.04319,0.043125,0.3661,-9999,10,25
77.25429,-49.23077,0.04319,0.04332,0.043255,0.3694,-9999,10,25
77.25429,-49.23077,0.04332,0.04344,0.04338,0.3751,-9999,10,25
77.25429,-49.23077,0.04344,0.04357,0.043505,0.3788,-9999,10,25
77.25429,-49.23077,0.04357,0.0437,0.043635,0.3814,-9999,10,25
77.25429,-49.23077,0.0437,0.04383,0.043765,0.3836,-9999,10,25
77.25429,-49.23077,0.04383,0.04396,0.043895,0.3857,-9999,10,25
77.25429,-49.23077,0.04396,0.04408,0.04402,0.3879,-9999,10,25
77.25429,-49.23077,0.04408,0.04421,0.044145,0.388,-9999,10,25
77.25429,-49.23077,0.04421,0.04434,0.044275,0.3874,-9999,10,25
77.25429,-49.23077,0.04434,0.04446,0.0444,0.3875,-9999,10,25
77.25429,-49.23077,0.04446,0.04459,0.044525,0.3871,-9999,10,25
77.25429,-49.23077,0.04459,0.04472,0.044655,0.3876,-9999,10,25
77.25429,-49.23077,0.04472,0.04485,0.044785,0.386,-9999,10,25
77.25429,-49.23077,0.04485,0.04497,0.04491,0.3813,-9999,10,25
77.25429,-49.23077,0.04497,0.0451,0.045035,0.3794,-9999,10,25
77.25429,-49.23077,0.0451,0.04523,0.045165,0.3766,-9999,10,25
77.25429,-49.23077,0.04523,0.04536,0.045295,0.3733,-9999,10,25
77.25429,-49.23077,0.04536,0.04548,0.04542,0.3721,-9999,10,25
77.25429,-49.23077,0.04548,0.04561,0.045545,0.369,-9999,10,25
77.25429,-49.23077,0.04561,0.04574,0.045675,0.3684,-9999,10,25
77.25429,-49.23077,0.04574,0.04587,0.045805,0.3659,-9999,10,25
77.25429,-49.23077,0.04587,0.04599,0.04593,0.366,-9999,10,25
77.25429,-49.23077,0.04599,0.04612,0.046055,0.3662,-9999,10,25
77.25429,-49.23077,0.04612,0.04625,0.046185,0.3669,-9999,10,25
77.25429,-49.23077,0.04625,0.04638,0.046315,0.3665,-9999,10,25
77.25429,-49.23077,0.04638,0.0465,0.04644,0.3665,-9999,10,25
77.25429,-49.23077,0.0465,0.04663,0.046565,0.3697,-9999,10,25
77.25429,-49.23077,0.04663,0.04676,0.046695,0.3698,-9999,10,25
77.25429,-49.23077,0.04676,0.04688,0.04682,0.3701,-9999,10,25
77.25429,-49.23077,0.04688,0.04701,0.046945,0.3712,-9999,10,25
77.25429,-49.23077,0.04701,0.04714,0.047075,0.372,-9999,10,25
77.25429,-49.23077,0.04714,0.04727,0.047205,0.373,-9999,10,25
77.25429,-49.23077,0.04727,0.0474,0.047335,0.373,-9999,10,25
77.25429,-49.23077,0.0474,0.04752,0.04746,0.3735,-9999,10,25
77.25429,-49.23077,0.04752,0.04765,0.047585,0.3738,-9999,10,25
77.25429,-49.23077,0.04765,0.04778,0.047715,0.3742,-9999,10,25
77.25429,-49.23077,0.04778,0.0479,0.04784,0.3746,-9999,10,25
