Latitude,Longitude,Start_Depth,Stop_Depth,Midpoint_Depth,Density,Error,Method,Citation
76.52426,-44.78786,0.01379,0.01392,0.013855,0.3295,-9999,10,25
76.52426,-44.78786,0.01392,0.01404,0.01398,0.329,-9999,10,25
76.52426,-44.78786,0.01404,0.01417,0.014105,0.328,-9999,10,25
76.52426,-44.78786,0.01417,0.0143,0.014235,0.3286,-9999,10,25
76.52426,-44.78786,0.0143,0.01442,0.01436,0.3289,-9999,10,25
76.52426,-44.78786,0.01442,0.01455,0.014485,0.3293,-9999,10,25
76.52426,-44.78786,0.01455,0.01468,0.014615,0.329,-9999,10,25
76.52426,-44.78786,0.01468,0.0148,0.01474,0.3288,-9999,10,25
76.52426,-44.78786,0.0148,0.01493,0.014865,0.3284,-9999,10,25
76.52426,-44.78786,0.01493,0.01506,0.014995,0.3292,-9999,10,25
76.52426,-44.78786,0.01506,0.01518,0.01512,0.329,-9999,10,25
76.52426,-44.78786,0.01518,0.01531,0.015245,0.3289,-9999,10,25
76.52426,-44.78786,0.01531,0.01544,0.015375,0.3291,-9999,10,25
76.52426,-44.78786,0.01544,0.01556,0.0155,0.329,-9999,10,25
76.52426,-44.78786,0.01556,0.01569,0.015625,0.3294,-9999,10,25
76.52426,-44.78786,0.01569,0.01582,0.015755,0.3294,-9999,10,25
76.52426,-44.78786,0.01582,0.01594,0.01588,0.3289,-9999,10,25
76.52426,-44.78786,0.01594,0.01607,0.016005,0.3294,-9999,10,25
76.52426,-44.78786,0.01607,0.0162,0.016135,0.3282,-9999,10,25
76.52426,-44.78786,0.0162,0.01632,0.01626,0.3286,-9999,10,25
76.52426,-44.78786,0.01632,0.01645,0.016385,0.3293,-9999,10,25
76.52426,-44.78786,0.01645,0.01658,0.016515,0.3283,-9999,10,25
76.52426,-44.78786,0.01658,0.0167,0.01664,0.3278,-9999,10,25
76.52426,-44.78786,0.0167,0.01683,0.016765,0.3279,-9999,10,25
76.52426,-44.78786,0.01683,0.01696,0.016895,0.3281,-9999,10,25
76.52426,-44.78786,0.01696,0.01708,0.01702,0.3302,-9999,10,25
76.52426,-44.78786,0.01708,0.01721,0.017145,0.3307,-9999,10,25
76.52426,-44.78786,0.01721,0.01734,0.017275,0.3291,-9999,10,25
76.52426,-44.78786,0.01734,0.01746,0.0174,0.3288,-9999,10,25
76.52426,-44.78786,0.01746,0.01759,0.017525,0.3288,-9999,10,25
76.52426,-44.78786,0.01759,0.01772,0.017655,0.3282,-9999,10,25
76.52426,-44.78786,0.01772,0.01784,0.01778,0.3265,-9999,10,25
76.52426,-44.78786,0.01784,0.01797,0.017905,0.326,-9999,10,25
76.52426,-44.78786,0.01797,0.01809,0.01803,0.3265,-9999,10,25
76.52426,-44.78786,0.01809,0.01822,0.018155,0.327,-9999,10,25
76.52426,-44.78786,0.01822,0.01835,0.018285,0.3289,-9999,10,25
76.52426,-44.78786,0.01835,0.01847,0.01841,0.3286,-9999,10,25
76.52426,-44.78786,0.01847,0.0186,0.018535,0.3312,-9999,10,25
76.52426,-44.78786,0.0186,0.01873,0.018665,0.3316,-9999,10,25
76.52426,-44.78786,0.01873,0.01885,0.01879,0.3341,-9999,10,25
76.52426,-44.78786,0.01885,0.01898,0.018915,0.3355,-9999,10,25
76.52426,-44.78786,0.01898,0.01911,0.019045,0.3373,-9999,10,25
76.52426,-44.78786,0.01911,0.01923,0.01917,0.3379,-9999,10,25
76.52426,-44.78786,0.01923,0.01936,0.019295,0.3399,-9999,10,25
76.52426,-44.78786,0.01936,0.01949,0.019425,0.3405,-9999,10,25
76.52426,-44.78786,0.01949,0.01961,0.01955,0.3416,-9999,10,25
76.52426,-44.78786,0.01961,0.01974,0.019675,0.3439,-9999,10,25
76.52426,-44.78786,0.01974,0.01987,0.019805,0.3459,-9999,10,25
76.52426,-44.78786,0.01987,0.01999,0.01993,0.3478,-9999,10,25
76.52426,-44.78786,0.01999,0.02012,0.020055,0.3521,-9999,10,25
76.52426,-44.78786,0.02012,0.02024,0.02018,0.3554,-9999,10,25
76.52426,-44.78786,0.02024,0.02037,0.020305,0.3577,-9999,10,25
76.52426,-44.78786,0.02037,0.0205,0.020435,0.3602,-9999,10,25
76.52426,-44.78786,0.0205,0.02062,0.02056,0.3639,-9999,10,25
76.52426,-44.78786,0.02062,0.02075,0.020685,0.3656,-9999,10,25
76.52426,-44.78786,0.02075,0.02088,0.020815,0.3715,-9999,10,25
76.52426,-44.78786,0.02088,0.021,0.02094,0.3738,-9999,10,25
76.52426,-44.78786,0.021,0.02113,0.021065,0.3753,-9999,10,25
76.52426,-44.78786,0.02113,0.02126,0.021195,0.3786,-9999,10,25
76.52426,-44.78786,0.02126,0.02138,0.02132,0.3811,-9999,10,25
76.52426,-44.78786,0.02138,0.02151,0.021445,0.3825,-9999,10,25
76.52426,-44.78786,0.02151,0.02164,0.021575,0.3869,-9999,10,25
76.52426,-44.78786,0.02164,0.02176,0.0217,0.3898,-9999,10,25
76.52426,-44.78786,0.02176,0.02189,0.021825,0.3919,-9999,10,25
76.52426,-44.78786,0.02189,0.02202,0.021955,0.396,-9999,10,25
76.52426,-44.78786,0.02202,0.02214,0.02208,0.4005,-9999,10,25
76.52426,-44.78786,0.02214,0.02227,0.022205,0.4058,-9999,10,25
76.52426,-44.78786,0.02227,0.0224,0.022335,0.4116,-9999,10,25
76.52426,-44.78786,0.0224,0.02252,0.02246,0.4162,-9999,10,25
76.52426,-44.78786,0.02252,0.02265,0.022585,0.4212,-9999,10,25
76.52426,-44.78786,0.02265,0.02278,0.022715,0.4266,-9999,10,25
76.52426,-44.78786,0.02278,0.0229,0.02284,0.4316,-9999,10,25
76.52426,-44.78786,0.0229,0.02303,0.022965,0.4361,-9999,10,25
76.52426,-44.78786,0.02303,0.02316,0.023095,0.4361,-9999,10,25
76.52426,-44.78786,0.02316,0.02328,0.02322,0.4373,-9999,10,25
76.52426,-44.78786,0.02328,0.02341,0.023345,0.4399,-9999,10,25
76.52426,-44.78786,0.02341,0.02354,0.023475,0.4398,-9999,10,25
76.52426,-44.78786,0.02354,0.02366,0.0236,0.4408,-9999,10,25
76.52426,-44.78786,0.02366,0.02379,0.023725,0.4389,-9999,10,25
76.52426,-44.78786,0.02379,0.02392,0.023855,0.4352,-9999,10,25
76.52426,-44.78786,0.02392,0.02404,0.02398,0.4333,-9999,10,25
76.52426,-44.78786,0.02404,0.02417,0.024105,0.4302,-9999,10,25
76.52426,-44.78786,0.02417,0.0243,0.024235,0.426,-9999,10,25
76.52426,-44.78786,0.0243,0.02442,0.02436,0.4209,-9999,10,25
76.52426,-44.78786,0.02442,0.02455,0.024485,0.4166,-9999,10,25
76.52426,-44.78786,0.02455,0.02467,0.02461,0.4084,-9999,10,25
76.52426,-44.78786,0.02467,0.0248,0.024735,0.4044,-9999,10,25
76.52426,-44.78786,0.0248,0.02493,0.024865,0.4003,-9999,10,25
76.52426,-44.78786,0.02493,0.02505,0.02499,0.3949,-9999,10,25
76.52426,-44.78786,0.02505,0.02518,0.025115,0.3909,-9999,10,25
76.52426,-44.78786,0.02518,0.02531,0.025245,0.3873,-9999,10,25
76.52426,-44.78786,0.02531,0.02543,0.02537,0.3849,-9999,10,25
76.52426,-44.78786,0.02543,0.02556,0.025495,0.3827,-9999,10,25
76.52426,-44.78786,0.02556,0.02569,0.025625,0.3808,-9999,10,25
76.52426,-44.78786,0.02569,0.02581,0.02575,0.379,-9999,10,25
76.52426,-44.78786,0.02581,0.02594,0.025875,0.3777,-9999,10,25
76.52426,-44.78786,0.02594,0.02607,0.026005,0.3758,-9999,10,25
76.52426,-44.78786,0.02607,0.02619,0.02613,0.3709,-9999,10,25
76.52426,-44.78786,0.02619,0.02632,0.026255,0.3704,-9999,10,25
76.52426,-44.78786,0.02632,0.02645,0.026385,0.3688,-9999,10,25
76.52426,-44.78786,0.02645,0.02657,0.02651,0.3674,-9999,10,25
76.52426,-44.78786,0.02657,0.0267,0.026635,0.3667,-9999,10,25
76.52426,-44.78786,0.0267,0.02682,0.02676,0.3673,-9999,10,25
76.52426,-44.78786,0.02682,0.02695,0.026885,0.3664,-9999,10,25
76.52426,-44.78786,0.02695,0.02708,0.027015,0.3685,-9999,10,25
76.52426,-44.78786,0.02708,0.0272,0.02714,0.369,-9999,10,25
76.52426,-44.78786,0.0272,0.02733,0.027265,0.3717,-9999,10,25
76.52426,-44.78786,0.02733,0.02746,0.027395,0.3722,-9999,10,25
76.52426,-44.78786,0.02746,0.02758,0.02752,0.3714,-9999,10,25
76.52426,-44.78786,0.02758,0.02771,0.027645,0.3711,-9999,10,25
76.52426,-44.78786,0.02771,0.02784,0.027775,0.3716,-9999,10,25
76.52426,-44.78786,0.02784,0.02796,0.0279,0.3723,-9999,10,25
76.52426,-44.78786,0.02796,0.02809,0.028025,0.3715,-9999,10,25
76.52426,-44.78786,0.02809,0.02822,0.028155,0.372,-9999,10,25
76.52426,-44.78786,0.02822,0.02834,0.02828,0.3721,-9999,10,25
76.52426,-44.78786,0.02834,0.02847,0.028405,0.3731,-9999,10,25
76.52426,-44.78786,0.02847,0.0286,0.028535,0.3734,-9999,10,25
76.52426,-44.78786,0.0286,0.02872,0.02866,0.374,-9999,10,25
76.52426,-44.78786,0.02872,0.02885,0.028785,0.3744,-9999,10,25
76.52426,-44.78786,0.02885,0.02898,0.028915,0.3745,-9999,10,25
76.52426,-44.78786,0.02898,0.0291,0.02904,0.3732,-9999,10,25
76.52426,-44.78786,0.0291,0.02923,0.029165,0.371,-9999,10,25
76.52426,-44.78786,0.02923,0.02936,0.029295,0.3681,-9999,10,25
76.52426,-44.78786,0.02936,0.02948,0.02942,0.368,-9999,10,25
76.52426,-44.78786,0.02948,0.02961,0.029545,0.366,-9999,10,25
76.52426,-44.78786,0.02961,0.02974,0.029675,0.3644,-9999,10,25
76.52426,-44.78786,0.02974,0.02986,0.0298,0.3619,-9999,10,25
76.52426,-44.78786,0.02986,0.02999,0.029925,0.3527,-9999,10,25
76.52426,-44.78786,0.02999,0.03012,0.030055,0.3508,-9999,10,25
76.52426,-44.78786,0.03012,0.03024,0.03018,0.3462,-9999,10,25
76.52426,-44.78786,0.03024,0.03037,0.030305,0.3424,-9999,10,25
76.52426,-44.78786,0.03037,0.0305,0.030435,0.3407,-9999,10,25
76.52426,-44.78786,0.0305,0.03062,0.03056,0.3364,-9999,10,25
76.52426,-44.78786,0.03062,0.03075,0.030685,0.3332,-9999,10,25
76.52426,-44.78786,0.03075,0.03087,0.03081,0.3294,-9999,10,25
76.52426,-44.78786,0.03087,0.031,0.030935,0.3271,-9999,10,25
76.52426,-44.78786,0.031,0.03113,0.031065,0.3251,-9999,10,25
76.52426,-44.78786,0.03113,0.03125,0.03119,0.3232,-9999,10,25
76.52426,-44.78786,0.03125,0.03138,0.031315,0.3222,-9999,10,25
76.52426,-44.78786,0.03138,0.03151,0.031445,0.3199,-9999,10,25
76.52426,-44.78786,0.03151,0.03163,0.03157,0.3182,-9999,10,25
76.52426,-44.78786,0.03163,0.03176,0.031695,0.3172,-9999,10,25
76.52426,-44.78786,0.03176,0.03189,0.031825,0.316,-9999,10,25
76.52426,-44.78786,0.03189,0.03201,0.03195,0.3158,-9999,10,25
76.52426,-44.78786,0.03201,0.03214,0.032075,0.314,-9999,10,25
76.52426,-44.78786,0.03214,0.03227,0.032205,0.3134,-9999,10,25
76.52426,-44.78786,0.03227,0.03239,0.03233,0.3133,-9999,10,25
76.52426,-44.78786,0.03239,0.03252,0.032455,0.3135,-9999,10,25
76.52426,-44.78786,0.03252,0.03265,0.032585,0.3141,-9999,10,25
76.52426,-44.78786,0.03265,0.03277,0.03271,0.3139,-9999,10,25
76.52426,-44.78786,0.03277,0.0329,0.032835,0.3142,-9999,10,25
76.52426,-44.78786,0.0329,0.03302,0.03296,0.3148,-9999,10,25
76.52426,-44.78786,0.03302,0.03315,0.033085,0.3159,-9999,10,25
76.52426,-44.78786,0.03315,0.03328,0.033215,0.3155,-9999,10,25
76.52426,-44.78786,0.03328,0.0334,0.03334,0.315,-9999,10,25
76.52426,-44.78786,0.0334,0.03353,0.033465,0.3156,-9999,10,25
76.52426,-44.78786,0.03353,0.03366,0.033595,0.3165,-9999,10,25
76.52426,-44.78786,0.03366,0.03378,0.03372,0.3177,-9999,10,25
76.52426,-44.78786,0.03378,0.03391,0.033845,0.3182,-9999,10,25
76.52426,-44.78786,0.03391,0.03404,0.033975,0.3179,-9999,10,25
76.52426,-44.78786,0.03404,0.03416,0.0341,0.3164,-9999,10,25
76.52426,-44.78786,0.03416,0.03429,0.034225,0.318,-9999,10,25
76.52426,-44.78786,0.03429,0.03442,0.034355,0.3174,-9999,10,25
76.52426,-44.78786,0.03442,0.03454,0.03448,0.3177,-9999,10,25
76.52426,-44.78786,0.03454,0.03467,0.034605,0.3184,-9999,10,25
76.52426,-44.78786,0.03467,0.0348,0.034735,0.3172,-9999,10,25
76.52426,-44.78786,0.0348,0.03492,0.03486,0.3189,-9999,10,25
76.52426,-44.78786,0.03492,0.03505,0.034985,0.3201,-9999,10,25
76.52426,-44.78786,0.03505,0.03518,0.035115,0.3199,-9999,10,25
76.52426,-44.78786,0.03518,0.0353,0.03524,0.3201,-9999,10,25
76.52426,-44.78786,0.0353,0.03543,0.035365,0.3198,-9999,10,25
76.52426,-44.78786,0.03543,0.03556,0.035495,0.3205,-9999,10,25
76.52426,-44.78786,0.03556,0.03568,0.03562,0.3211,-9999,10,25
76.52426,-44.78786,0.03568,0.03581,0.035745,0.3209,-9999,10,25
76.52426,-44.78786,0.03581,0.03594,0.035875,0.3213,-9999,10,25
76.52426,-44.78786,0.03594,0.03606,0.036,0.3199,-9999,10,25
76.52426,-44.78786,0.03606,0.03619,0.036125,0.3212,-9999,10,25
76.52426,-44.78786,0.03619,0.03632,0.036255,0.3212,-9999,10,25
76.52426,-44.78786,0.03632,0.03644,0.03638,0.3206,-9999,10,25
76.52426,-44.78786,0.03644,0.03657,0.036505,0.3206,-9999,10,25
76.52426,-44.78786,0.03657,0.0367,0.036635,0.3203,-9999,10,25
76.52426,-44.78786,0.0367,0.03682,0.03676,0.3228,-9999,10,25
76.52426,-44.78786,0.03682,0.03695,0.036885,0.3217,-9999,10,25
76.52426,-44.78786,0.03695,0.03708,0.037015,0.3217,-9999,10,25
76.52426,-44.78786,0.03708,0.0372,0.03714,0.3228,-9999,10,25
76.52426,-44.78786,0.0372,0.03733,0.037265,0.3229,-9999,10,25
76.52426,-44.78786,0.03733,0.03745,0.03739,0.3224,-9999,10,25
76.52426,-44.78786,0.03745,0.03758,0.037515,0.322,-9999,10,25
76.52426,-44.78786,0.03758,0.03771,0.037645,0.3233,-9999,10,25
76.52426,-44.78786,0.03771,0.03783,0.03777,0.3241,-9999,10,25
76.52426,-44.78786,0.03783,0.03796,0.037895,0.3235,-9999,10,25
76.52426,-44.78786,0.03796,0.03809,0.038025,0.3226,-9999,10,25
76.52426,-44.78786,0.03809,0.03821,0.03815,0.3222,-9999,10,25
76.52426,-44.78786,0.03821,0.03834,0.038275,0.322,-9999,10,25
76.52426,-44.78786,0.03834,0.03847,0.038405,0.3207,-9999,10,25
76.52426,-44.78786,0.03847,0.03859,0.03853,0.3209,-9999,10,25
76.52426,-44.78786,0.03859,0.03872,0.038655,0.3205,-9999,10,25
76.52426,-44.78786,0.03872,0.03885,0.038785,0.3196,-9999,10,25
76.52426,-44.78786,0.03885,0.03897,0.03891,0.3206,-9999,10,25
76.52426,-44.78786,0.03897,0.0391,0.039035,0.3188,-9999,10,25
76.52426,-44.78786,0.0391,0.03923,0.039165,0.318,-9999,10,25
76.52426,-44.78786,0.03923,0.03935,0.03929,0.318,-9999,10,25
76.52426,-44.78786,0.03935,0.03948,0.039415,0.3181,-9999,10,25
76.52426,-44.78786,0.03948,0.0396,0.03954,0.3188,-9999,10,25
76.52426,-44.78786,0.0396,0.03973,0.039665,0.3176,-9999,10,25
76.52426,-44.78786,0.03973,0.03986,0.039795,0.3162,-9999,10,25
76.52426,-44.78786,0.03986,0.03998,0.03992,0.3172,-9999,10,25
76.52426,-44.78786,0.03998,0.04011,0.040045,0.3162,-9999,10,25
76.52426,-44.78786,0.04011,0.04024,0.040175,0.3166,-9999,10,25
76.52426,-44.78786,0.04024,0.04036,0.0403,0.317,-9999,10,25
76.52426,-44.78786,0.04036,0.04049,0.040425,0.3166,-9999,10,25
76.52426,-44.78786,0.04049,0.04062,0.040555,0.3158,-9999,10,25
76.52426,-44.78786,0.04062,0.04074,0.04068,0.3152,-9999,10,25
76.52426,-44.78786,0.04074,0.04087,0.040805,0.3142,-9999,10,25
76.52426,-44.78786,0.04087,0.041,0.040935,0.3147,-9999,10,25
76.52426,-44.78786,0.041,0.04112,0.04106,0.3142,-9999,10,25
76.52426,-44.78786,0.04112,0.04125,0.041185,0.3137,-9999,10,25
76.52426,-44.78786,0.04125,0.04138,0.041315,0.3135,-9999,10,25
76.52426,-44.78786,0.04138,0.0415,0.04144,0.3139,-9999,10,25
76.52426,-44.78786,0.0415,0.04163,0.041565,0.3134,-9999,10,25
76.52426,-44.78786,0.04163,0.04176,0.041695,0.3117,-9999,10,25
76.52426,-44.78786,0.04176,0.04188,0.04182,0.3128,-9999,10,25
76.52426,-44.78786,0.04188,0.04201,0.041945,0.3126,-9999,10,25
76.52426,-44.78786,0.04201,0.04214,0.042075,0.313,-9999,10,25
76.52426,-44.78786,0.04214,0.04226,0.0422,0.3122,-9999,10,25
76.52426,-44.78786,0.04226,0.04239,0.042325,0.3134,-9999,10,25
76.52426,-44.78786,0.04239,0.04252,0.042455,0.3123,-9999,10,25
76.52426,-44.78786,0.04252,0.04264,0.04258,0.311,-9999,10,25
76.52426,-44.78786,0.04264,0.04277,0.042705,0.3119,-9999,10,25
76.52426,-44.78786,0.04277,0.0429,0.042835,0.3096,-9999,10,25
76.52426,-44.78786,0.0429,0.04302,0.04296,0.3101,-9999,10,25
76.52426,-44.78786,0.04302,0.04315,0.043085,0.3089,-9999,10,25
76.52426,-44.78786,0.04315,0.04328,0.043215,0.3088,-9999,10,25
76.52426,-44.78786,0.04328,0.0434,0.04334,0.3102,-9999,10,25
76.52426,-44.78786,0.0434,0.04353,0.043465,0.3092,-9999,10,25
76.52426,-44.78786,0.04353,0.04365,0.04359,0.3109,-9999,10,25
76.52426,-44.78786,0.04365,0.04378,0.043715,0.3113,-9999,10,25
76.52426,-44.78786,0.04378,0.04391,0.043845,0.3116,-9999,10,25
76.52426,-44.78786,0.04391,0.04403,0.04397,0.3122,-9999,10,25
76.52426,-44.78786,0.04403,0.04416,0.044095,0.3118,-9999,10,25
76.52426,-44.78786,0.04416,0.04429,0.044225,0.312,-9999,10,25
76.52426,-44.78786,0.04429,0.04441,0.04435,0.3123,-9999,10,25
76.52426,-44.78786,0.04441,0.04454,0.044475,0.3123,-9999,10,25
76.52426,-44.78786,0.04454,0.04467,0.044605,0.3114,-9999,10,25
76.52426,-44.78786,0.04467,0.04479,0.04473,0.312,-9999,10,25
76.52426,-44.78786,0.04479,0.04492,0.044855,0.3127,-9999,10,25
76.52426,-44.78786,0.04492,0.04505,0.044985,0.3123,-9999,10,25
76.52426,-44.78786,0.04505,0.04517,0.04511,0.3121,-9999,10,25
76.52426,-44.78786,0.04517,0.0453,0.045235,0.3118,-9999,10,25
76.52426,-44.78786,0.0453,0.04543,0.045365,0.3126,-9999,10,25
76.52426,-44.78786,0.04543,0.04555,0.04549,0.3121,-9999,10,25
76.52426,-44.78786,0.04555,0.04568,0.045615,0.3126,-9999,10,25
76.52426,-44.78786,0.04568,0.0458,0.04574,0.3125,-9999,10,25
76.52426,-44.78786,0.0458,0.04593,0.045865,0.3126,-9999,10,25
76.52426,-44.78786,0.04593,0.04606,0.045995,0.3129,-9999,10,25
76.52426,-44.78786,0.04606,0.04618,0.04612,0.3133,-9999,10,25
76.52426,-44.78786,0.04618,0.04631,0.046245,0.3132,-9999,10,25
76.52426,-44.78786,0.04631,0.04644,0.046375,0.3147,-9999,10,25
76.52426,-44.78786,0.04644,0.04656,0.0465,0.3156,-9999,10,25
76.52426,-44.78786,0.04656,0.04669,0.046625,0.315,-9999,10,25
76.52426,-44.78786,0.04669,0.04682,0.046755,0.3151,-9999,10,25
76.52426,-44.78786,0.04682,0.04694,0.04688,0.3164,-9999,10,25
76.52426,-44.78786,0.04694,0.04707,0.047005,0.3164,-9999,10,25
